level,topic,title,dialogue_line
hard,food,7. Desserts,What are you thinking?
hard,food,7. Desserts,I want some kind of dessert.
hard,food,7. Desserts,"Well, what kind of dessert do you want?"
hard,food,7. Desserts,I was thinking about ordering some kind of pie.
hard,food,7. Desserts,Do you know what kind you want?
hard,food,7. Desserts,I honestly don't know.
hard,food,7. Desserts,Did you want to know my favorite kind of pie?
hard,food,7. Desserts,What's your favorite kind?
hard,food,7. Desserts,My absolutely favorite kind of pie is apple.
hard,food,7. Desserts,That sounds really good to me right now.
hard,food,7. Desserts,I'm happy to help.
hard,food,8. Meat,I need to get some beef.
hard,food,8. Meat,Do you know what kind of beef you want?
hard,food,8. Meat,I want to get some ground beef.
hard,food,8. Meat,How many pounds do you need?
hard,food,8. Meat,I would like four pounds of ground beef.
hard,food,8. Meat,What kind of ground beef do you need?
hard,food,8. Meat,I would like the extra lean.
hard,food,8. Meat,Let me go and get that for you.
hard,food,8. Meat,Thank you very much.
hard,food,8. Meat,No problem.
hard,food,8. Meat,I'll wrap it up for you now.
hard,food,8. Meat,I appreciate that.
hard,food,8. Meat,I would like to buy some beef.
hard,food,8. Meat,What kind do you want?
hard,food,8. Meat,I need to get ground beef.
hard,food,8. Meat,How many pounds would you like me to get you?
hard,food,8. Meat,I need about four pounds.
hard,food,8. Meat,Exactly what type of ground beef do you want?
hard,food,8. Meat,Extra lean.
hard,food,8. Meat,I'll get that for you right now.
hard,food,8. Meat,I appreciate that.
hard,food,8. Meat,Don't mention it.
hard,food,8. Meat,I'll just wrap this up for you.
hard,food,8. Meat,Thanks for your help.
hard,food,8. Meat,Could I get some beef?
hard,food,8. Meat,What kind of beef would you like to get?
hard,food,8. Meat,Ground beef would be fine.
hard,food,8. Meat,How many pounds would you like?
hard,food,8. Meat,Four pounds is enough.
hard,food,8. Meat,What kind of ground beef do you want?
hard,food,8. Meat,I'm going to need extra lean ground beef.
hard,food,8. Meat,I can get that for you.
hard,food,8. Meat,Thanks so much.
hard,food,8. Meat,You're welcome.
hard,food,8. Meat,Let me go wrap the ground beef up for you.
hard,food,8. Meat,Thanks for everything.
hard,food,9. Snacks,I'm hungry.
hard,food,9. Snacks,You already ate.
hard,food,9. Snacks,"It wasn't enough, because I'm hungry again."
hard,food,9. Snacks,There's nothing left from dinner.
hard,food,9. Snacks,I'm going to get a snack.
hard,food,9. Snacks,What kind of snack are you going to make?
hard,food,9. Snacks,I don't know.
hard,food,9. Snacks,You can always make a sandwich.
hard,food,9. Snacks,I don't know what kind of sandwich I want.
hard,food,9. Snacks,Just make yourself a peanut butter and jelly sandwich.
hard,food,9. Snacks,I may just do that.
hard,food,9. Snacks,Go right ahead.
hard,food,9. Snacks,I am starving.
hard,food,9. Snacks,Didn't you just eat?
hard,food,9. Snacks,I'm still hungry.
hard,food,9. Snacks,We ate everything from dinner.
hard,food,9. Snacks,I just need a snack.
hard,food,9. Snacks,What are you going to make?
hard,food,9. Snacks,I don't have the slightest clue.
hard,food,9. Snacks,Go make a sandwich.
hard,food,9. Snacks,I'm not sure what kind I want.
hard,food,9. Snacks,Why don't you make a peanut butter and jelly sandwich?
hard,food,9. Snacks,I think I will do that.
hard,food,9. Snacks,Maybe you should.
hard,food,9. Snacks,I need to eat something.
hard,food,9. Snacks,You just ate.
hard,food,9. Snacks,"I know, but I'm hungry again."
hard,food,9. Snacks,There's no food left from dinner.
hard,food,9. Snacks,I think I'm going to go make myself a snack.
hard,food,9. Snacks,Do you know what kind of snack that you want?
hard,food,9. Snacks,I'm not exactly sure.
hard,food,9. Snacks,Why don't you make yourself a sandwich or something?
hard,food,9. Snacks,I have no idea what kind of sandwich I want to make.
hard,food,9. Snacks,A PB&J is pretty easy to make.
hard,food,9. Snacks,I'm going to do that.
hard,food,9. Snacks,Knock yourself out.
hard,food,. Vegetables,What do you plan on making as a side dish for dinner?
hard,food,. Vegetables,I was planning on making some kind of vegetable.
hard,food,. Vegetables,Do you know what kind?
hard,food,. Vegetables,What kind of vegetable do you want?
hard,food,. Vegetables,I wouldn't mind eating some corn.
hard,food,. Vegetables,How do you want it?
hard,food,. Vegetables,What do you mean?
hard,food,. Vegetables,"I can boil it, grill it, or microwave it."
hard,food,. Vegetables,You should throw some corn on the grill.
hard,food,. Vegetables,Is that really what you want?
hard,food,. Vegetables,That sounds good.
hard,food,. Vegetables,I guess I can do that.
hard,food,. Vegetables,Are you going to make anything to go with dinner?
hard,food,. Vegetables,I may make a vegetable.
hard,food,. Vegetables,What vegetable are you going to make?
hard,food,. Vegetables,What kind do you like?
hard,food,. Vegetables,I like corn.
hard,food,. Vegetables,How would you like me to make it?
hard,food,. Vegetables,Excuse me?
hard,food,. Vegetables,How do you want your corn?
hard,food,. Vegetables,I'd like it grilled.
hard,food,. Vegetables,Are you sure that's how you want me to make it?
hard,food,. Vegetables,I'd love that.
hard,food,. Vegetables,That's what I'll do.
hard,food,. Vegetables,What's the side dish that you're making for dinner?
hard,food,. Vegetables,I'm not sure. I was thinking of making a vegetable.
hard,food,. Vegetables,What kind of vegetable are you thinking about making?
hard,food,. Vegetables,Do you know what kind of vegetable you want to eat?
hard,food,. Vegetables,Why don't you make some corn?
hard,food,. Vegetables,How would you like the corn?
hard,food,. Vegetables,I don't understand what you mean.
hard,food,. Vegetables,"Do you want it boiled, grilled, or microwaved?"
hard,food,. Vegetables,Why don't you grill it?
hard,food,. Vegetables,That's how you want it?
hard,food,. Vegetables,"Yes, that sounds delicious."
hard,food,. Vegetables,"Okay, I'll grill some corn then."
hard,food,. Nutrition of Foods,I really need to start eating healthier.
hard,food,. Nutrition of Foods,I have to start eating better too.
hard,food,. Nutrition of Foods,What kind of food do you usually eat?
hard,food,. Nutrition of Foods,"I try my best to eat only fruits, vegetables, and chicken."
hard,food,. Nutrition of Foods,Is that really all that you eat?
hard,food,. Nutrition of Foods,That's basically it.
hard,food,. Nutrition of Foods,How do you stick to only those foods?
hard,food,. Nutrition of Foods,"Actually, fruits and veggies are really good for you."
hard,food,. Nutrition of Foods,"Yes, I know, but what about the chicken?"
hard,food,. Nutrition of Foods,"I mainly eat baked chicken, because there's not a lot of fat."
hard,food,. Nutrition of Foods,That does sound pretty good.
hard,food,. Nutrition of Foods,"I know it does, and that's because it is."
hard,food,. Nutrition of Foods,I think I may try to eat a little better.
hard,food,. Nutrition of Foods,"I changed my diet recently, and I eat a lot healthier now."
hard,food,. Nutrition of Foods,What do you eat?
hard,food,. Nutrition of Foods,"My diet consists mainly of fruits, veggies, and chicken."
hard,food,. Nutrition of Foods,That's it?
hard,food,. Nutrition of Foods,Just about.
hard,food,. Nutrition of Foods,How is that the only thing that you'll eat?
hard,food,. Nutrition of Foods,You know that fruits and vegetables are very healthy foods?
hard,food,. Nutrition of Foods,"So, what about the chicken?"
hard,food,. Nutrition of Foods,I bake chicken because it's a healthy way to eat it.
hard,food,. Nutrition of Foods,That sounds delicious and nutritious.
hard,food,. Nutrition of Foods,You should try it. You won't be disappointed.
hard,food,. Nutrition of Foods,I need to stop eating such unhealthy foods.
hard,food,. Nutrition of Foods,I know what you mean. I've started eating better myself.
hard,food,. Nutrition of Foods,What foods do you eat now?
hard,food,. Nutrition of Foods,"I tend to stick to fruits, vegetables, and chicken."
hard,food,. Nutrition of Foods,Those are the only things you eat?
hard,food,. Nutrition of Foods,That's basically what I eat.
hard,food,. Nutrition of Foods,Why aren't you eating anything else?
hard,food,. Nutrition of Foods,"Well, fruits and vegetables are very healthy."
hard,food,. Nutrition of Foods,And the chicken?
hard,food,. Nutrition of Foods,It's really healthy to eat when you bake it.
hard,food,. Nutrition of Foods,I guess that does sound a lot healthier.
hard,food,. Foods Available at the Cafeteria (1),I'm hungry.
hard,food,. Foods Available at the Cafeteria (1),So am I.
hard,food,. Foods Available at the Cafeteria (1),Where should we go eat today?
hard,food,. Foods Available at the Cafeteria (1),How about we go eat in the cafeteria?
hard,food,. Foods Available at the Cafeteria (1),I never bought food from the cafeteria.
hard,food,. Foods Available at the Cafeteria (1),You haven't? They have a lot of good stuff.
hard,food,. Foods Available at the Cafeteria (1),What do they have?
hard,food,. Foods Available at the Cafeteria (1),They sell everything.
hard,food,. Foods Available at the Cafeteria (1),I want Chinese food.
hard,food,. Foods Available at the Cafeteria (1),I've gotten chow mein from there before.
hard,food,. Foods Available at the Cafeteria (1),I guess we can eat there then.
hard,food,. Foods Available at the Cafeteria (1),"Trust me, the food isn't half bad."
hard,food,. Foods Available at the Cafeteria (1),I am starving.
hard,food,. Foods Available at the Cafeteria (1),Let's go get something to eat.
hard,food,. Foods Available at the Cafeteria (1),Is there somewhere you wanted to go eat at?
hard,food,. Foods Available at the Cafeteria (1),We can always go to the cafeteria and eat.
hard,food,. Foods Available at the Cafeteria (1),I haven't eaten there before.
hard,food,. Foods Available at the Cafeteria (1),The food there is pretty good.
hard,food,. Foods Available at the Cafeteria (1),What kind of food do they serve?
hard,food,. Foods Available at the Cafeteria (1),You can get whatever you want at the cafeteria.
hard,food,. Foods Available at the Cafeteria (1),I have a taste for Chinese food.
hard,food,. Foods Available at the Cafeteria (1),They have really good chow mein.
hard,food,. Foods Available at the Cafeteria (1),Let's go to the cafeteria.
hard,food,. Foods Available at the Cafeteria (1),It'll be fine.
hard,food,. Foods Available at the Cafeteria (1),I am absolutely famished.
hard,food,. Foods Available at the Cafeteria (1),Yeah. I am too.
hard,food,. Foods Available at the Cafeteria (1),Where did you want to go for lunch?
hard,food,. Foods Available at the Cafeteria (1),I was thinking we should just go to the cafeteria.
hard,food,. Foods Available at the Cafeteria (1),I don't think I ever got food from the cafeteria.
hard,food,. Foods Available at the Cafeteria (1),I actually like the food there.
hard,food,. Foods Available at the Cafeteria (1),Does the cafeteria sell a lot of different food?
hard,food,. Foods Available at the Cafeteria (1),They have anything you want.
hard,food,. Foods Available at the Cafeteria (1),I was thinking about getting some Chinese food.
hard,food,. Foods Available at the Cafeteria (1),I bought some chow mein at the cafeteria. It tasted great.
hard,food,. Foods Available at the Cafeteria (1),We can eat at the cafeteria.
hard,food,. Foods Available at the Cafeteria (1),I think you'll really like the food there.
hard,food,. Foods Available at the Cafeteria (2),I want to get a snack at the cafeteria.
hard,food,. Foods Available at the Cafeteria (2),What are you going to buy?
hard,food,. Foods Available at the Cafeteria (2),I may just get some chips.
hard,food,. Foods Available at the Cafeteria (2),I'm probably going to buy something too.
hard,food,. Foods Available at the Cafeteria (2),What do you want to get?
hard,food,. Foods Available at the Cafeteria (2),I want some sort of candy.
hard,food,. Foods Available at the Cafeteria (2),What kind do you want?
hard,food,. Foods Available at the Cafeteria (2),I want some chocolate.
hard,food,. Foods Available at the Cafeteria (2),What kind of chocolate?
hard,food,. Foods Available at the Cafeteria (2),I'm going to get a Snickers or a Kit Kat.
hard,food,. Foods Available at the Cafeteria (2),I don't think they sell Kit Kats.
hard,food,. Foods Available at the Cafeteria (2),I'll just get a Snickers then.
hard,food,. Foods Available at the Cafeteria (2),Let's go and get something from the cafeteria.
hard,food,. Foods Available at the Cafeteria (2),What are you going to get?
hard,food,. Foods Available at the Cafeteria (2),I think I just want some chips.
