topic,title,dialogue_line
safety,Crime Reduction,It's about crime in Los Angeles.
safety,Crime Reduction,What does it say?
safety,Crime Reduction,The mayor says the crime rate is going down.
safety,Crime Reduction,Then why does everyone lock their doors?
safety,Crime Reduction,I guess they haven't read this article.
safety,Crime Reduction,No one believes that the crime rate is going down.
safety,Crime Reduction,Maybe the mayor is just talking about his own neighborhood.
safety,Two Different States,People who live in California are crazy.
safety,Two Different States,Why is that?
safety,Two Different States,Because of all the earthquakes and fires.
safety,Two Different States,But big earthquakes happen only once in a while.
safety,Two Different States,Once in a while is once too many.
safety,Two Different States,But you're right. There are a lot of fires.
safety,Two Different States,A recent fire destroyed 85 homes.
safety,Two Different States,"Still, it's safer than Florida."
safety,Two Different States,Florida doesn't have earthquakes or fires.
safety,Two Different States,"No, Florida just has hurricanes every year from June to October."
safety,Two Different States,But most of those hurricanes are harmless.
safety,Two Different States,"Excuse me. Hurricane Andrew destroyed 30,000 homes!"
travel,Beautiful Hawaii,I went to Hawaii on vacation.
travel,Beautiful Hawaii,Did you like it?
travel,Beautiful Hawaii,I loved it. I want to live there.
travel,Beautiful Hawaii,What did you like?
travel,Beautiful Hawaii,"The island is so green, and the water is so blue."
travel,Beautiful Hawaii,Did you go swimming?
travel,Beautiful Hawaii,I went to the beach every day.
travel,Beautiful Hawaii,How was the weather?
travel,Beautiful Hawaii,It was hot and sunny every day.
travel,Beautiful Hawaii,What did you do at night?
travel,Beautiful Hawaii,At night I went out to eat. The food was delicious.
travel,Beautiful Hawaii,People who live in Hawaii are lucky.
travel,A Real Meal,I like this hotel.
travel,A Real Meal,What do you like about it?
travel,A Real Meal,We get a free breakfast.
travel,A Real Meal,Coffee and a roll?
travel,A Real Meal,"No, a real breakfast."
travel,A Real Meal,Bacon and eggs?
travel,A Real Meal,"With toast, ham, sausage, fresh fruit, and juice."
travel,A Real Meal,Wow! That is nice. Let's stay for two nights.
travel,A Real Meal,"And the rooms are clean, too."
travel,A Real Meal,Do they allow pets?
travel,A Real Meal,"No pets, no smoking."
travel,A Real Meal,I like that. Let's stay three nights.
travel,New Sheets,I'm not sleeping here tonight.
travel,New Sheets,What's the matter? This is a nice room.
travel,New Sheets,"Maybe the room is nice, but not the bed."
travel,New Sheets,What's wrong with the bed?
travel,New Sheets,Look at this sheet.
travel,New Sheets,Yes?
travel,New Sheets,See those stains?
travel,New Sheets,I sure do.
travel,New Sheets,I'm not sleeping on that sheet.
travel,New Sheets,"Well, just call the front desk. They'll give us new sheets."
travel,New Sheets,I want sheets without stains on them.
travel,New Sheets,"From now on, let's bring our own sheets."
travel,The Airport,What time does your plane leave?
travel,The Airport,It leaves at 12:15.
travel,The Airport,When do you have to be at the airport?
travel,The Airport,I have to be there two hours early.
travel,The Airport,So we have to be at the airport at 10:15.
travel,The Airport,That means we have to leave the house at 9:15.
travel,The Airport,"Well, it's an hour to get there, if there are no traffic problems."
travel,The Airport,So maybe we better leave at 8:15?
travel,The Airport,"Yes, it's better to get there too early than too late."
travel,The Airport,I agree.
travel,The Airport,You never know what might happen on these freeways.
travel,The Airport,There's at least one huge accident every day.
travel,A Christmas Flight,I need to fly to New York.
travel,A Christmas Flight,When are you going?
travel,A Christmas Flight,During the Christmas holidays.
travel,A Christmas Flight,You'd better buy your ticket now.
travel,A Christmas Flight,You must be kidding.
travel,A Christmas Flight,"No, I'm not. It's March. Time is running out. Seats are selling out right now."
travel,A Christmas Flight,I thought I would wait until October.
travel,A Christmas Flight,I'll bet this is the first time you've ever flown during Christmas.
travel,A Christmas Flight,You're right.
travel,A Christmas Flight,"Well, listen to me. You need to buy a ticket now."
travel,A Christmas Flight,But maybe prices will be cheaper in October.
travel,A Christmas Flight,Cheaper prices won't do you any good if there are no seats.
travel,Fear of Flying,I hate flying.
travel,Fear of Flying,So do I.
travel,Fear of Flying,"A long time ago, flying used to be okay."
travel,Fear of Flying,Now it's like riding a bus.
travel,Fear of Flying,You're jammed in with people all around you.
travel,Fear of Flying,"Half of them are coughing, and the other half are sneezing."
travel,Fear of Flying,You don't have any elbow room or knee room.
travel,Fear of Flying,People are always getting up to use the bathroom.
travel,Fear of Flying,Kids are crying or climbing over you.
travel,Fear of Flying,It's a flying zoo!
travel,Fear of Flying,I wish I could afford first class seats.
travel,Fear of Flying,Doesn't everybody?
travel,Row Your Boat,Some guy rowed across the Atlantic Ocean.
travel,Row Your Boat,Good for him.
travel,Row Your Boat,Why would he do that?
travel,Row Your Boat,Did he set a new record?
travel,Row Your Boat,"Yes, I think he did."
travel,Row Your Boat,"Well, I guess that's why he did it."
travel,Row Your Boat,What's the point?
travel,Row Your Boat,Now he has the world record!
travel,Row Your Boat,"But someone's going to break it, so what good is it?"
travel,Row Your Boat,"Well, he can enjoy it while it lasts."
travel,Row Your Boat,I don't think he even got paid for it.
travel,Row Your Boat,Some people do it just to do it.
travel,A Cruise,I want to go on a cruise ship.
travel,A Cruise,That sounds like fun. Where do you want to go?
travel,A Cruise,I want to cruise to Hawaii.
travel,A Cruise,"That should be a nice trip. Lots of fun, and lots of food."
travel,A Cruise,I have no idea how much it will cost.
travel,A Cruise,I think it depends on the season and on your cabin.
travel,A Cruise,"Well, of course I want to go when the weather is nice."
travel,A Cruise,"Yes, you don't want to travel in winter storms."
travel,A Cruise,And I want to get a big cabin with a view.
travel,A Cruise,Are you going to travel alone?
travel,A Cruise,"No, my sister and I will travel together."
travel,A Cruise,"Well, you should go online and try to find a good deal."
travel,Prepare for Takeoff,I hate to fly.
travel,Prepare for Takeoff,Because of all the security?
travel,Prepare for Takeoff,"No, because it hurts my ears."
travel,Prepare for Takeoff,What do you mean?
travel,Prepare for Takeoff,"Every time we land or take off, my ears hurt so much."
travel,Prepare for Takeoff,"That's just the altitude change, I think."
travel,Prepare for Takeoff,"Whatever it is, it hurts."
travel,Prepare for Takeoff,Can't you take medicine or something for it?
travel,Prepare for Takeoff,"I've tried everything, but nothing works."
travel,Prepare for Takeoff,Have you tried earplugs?
travel,Prepare for Takeoff,"They don't work, either."
travel,Prepare for Takeoff,"Well, be glad you're not a pilot."
travel,The Grand Canyon,Spring break starts tomorrow.
travel,The Grand Canyon,Are you going to go anywhere?
travel,The Grand Canyon,I was thinking of driving to Arizona.
travel,The Grand Canyon,To the Grand Canyon?
travel,The Grand Canyon,Yes. I've never been there.
travel,The Grand Canyon,I was there when I was a kid.
travel,The Grand Canyon,How did you like it?
travel,The Grand Canyon,I loved it. I still remember how amazing it was.
travel,The Grand Canyon,"I'm sure I'll like it, too."
travel,The Grand Canyon,You should try riding a mule on a trail to the bottom.
travel,The Grand Canyon,No way! I don't want to fall to my death.
travel,The Grand Canyon,Don't worry. Only one person has ever fallen off a mule.
travel,Hotel Hell,That hotel was terrible.
travel,Hotel Hell,The worst in the whole world.
travel,Hotel Hell,The walls were so thin.
travel,Hotel Hell,All day long we heard TVs or telephones.
travel,Hotel Hell,All night long we heard people snoring.
travel,Hotel Hell,Housekeeping didn't give us fresh towels.
travel,Hotel Hell,Room service brought us a cold dinner.
travel,Hotel Hell,Our nonsmoking room stunk of cigarette smoke.
travel,Hotel Hell,Our room was right next to the elevator and the ice machine.
travel,Hotel Hell,They added phony charges to our bill.
travel,Hotel Hell,How did we end up in that terrible hotel?
travel,Hotel Hell,The travel agent gave us a 50-percent discount!
travel,A Long Day,I have to hang up. I'm so sleepy.
travel,A Long Day,It's not even 10 o'clock.
travel,A Long Day,I'm falling asleep on the phone.
travel,A Long Day,You got up real early.
travel,A Long Day,I had to take my friend to the airport.
travel,A Long Day,Why didn't you take a nap when you got home?
travel,A Long Day,I didn't get home until 30 minutes ago.
travel,A Long Day,Why is that?
travel,A Long Day,There was a bomb threat at the airport.
travel,A Long Day,Only a threat?
travel,A Long Day,"Yes, but I was stuck there all day while they looked for the bomb."
travel,A Long Day,Someday the bomb is going to be for real.
travel,A Free Trip,"My dad went to Washington, D.C."
travel,A Free Trip,Why did he do that?
travel,A Free Trip,"He was invited, along with about 90 other veterans."
travel,A Free Trip,Who invited them?
travel,A Free Trip,Some private organization.
travel,A Free Trip,Why did they invite him?
travel,A Free Trip,To thank him and all the other soldiers who served in World War II.
travel,A Free Trip,That's very nice.
travel,A Free Trip,My dad got to see the beautiful new World War II Monument.
travel,A Free Trip,That trip must have cost a lot of money.
travel,A Free Trip,He said all the money came from private donations.
travel,Serving Your Country,"That was a great trip to Washington, D.C."
travel,Serving Your Country,"Tell me about it, Dad."
travel,Serving Your Country,About 90 of us World War II veterans got on the plane at 8 a.m.
travel,Serving Your Country,How long was the flight?
travel,Serving Your Country,It only took about two hours.
travel,Serving Your Country,Did you take pictures at the World War II Monument?
travel,Serving Your Country,"Oh, yes. We all took lots of pictures."
travel,Serving Your Country,Then you flew back home that evening?
travel,Serving Your Country,"Yes. When we landed, TV reporters and the Army band were there."
travel,Serving Your Country,That must have made you feel really special.
travel,Serving Your Country,"Oh, it did. There were about 300 people there to honor us."
travel,Serving Your Country,"Well, you all deserve it. You helped save our country."
jobs,I Need a Job,I need a job.
jobs,I Need a Job,I thought you had a job.
jobs,I Need a Job,I did.
jobs,I Need a Job,What happened?
jobs,I Need a Job,I got laid off.
jobs,I Need a Job,That's terrible! When did it happen?
jobs,I Need a Job,I got laid off last week.
jobs,I Need a Job,Just you?
jobs,I Need a Job,"No, ten of my coworkers got laid off, too."
jobs,I Need a Job,What are you going to do?
jobs,I Need a Job,I'm looking in the newspaper for a job.
jobs,I Need a Job,Good luck!
jobs,Before Going to an Interview,"Before you go to that interview, check yourself."
jobs,Before Going to an Interview,What's to check?
jobs,Before Going to an Interview,Are your nails clean?
jobs,Before Going to an Interview,"Yes, they are."
jobs,Before Going to an Interview,Did you double-check your nose and teeth?
jobs,Before Going to an Interview,"They are clean, too."
jobs,Before Going to an Interview,Did you shine your shoes?
jobs,Before Going to an Interview,My shoes are shined.
jobs,Before Going to an Interview,Do your socks match?
jobs,Before Going to an Interview,Of course they match.
jobs,Before Going to an Interview,"No, they don't. One is black and one is dark blue."
jobs,Before Going to an Interview,Yikes! Thank you.
jobs,Work Is Hard,Life is hard.
jobs,Work Is Hard,It sure is.
jobs,Work Is Hard,I thought school was hard.
jobs,Work Is Hard,"Me, too. I couldn't wait to graduate."
